scenario,seed,task_id,export_format,mutated,applicable,success,query_hops
evacuation_recommendation,12,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,13,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,13,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,13,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,13,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,13,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,13,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,13,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,13,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,13,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,13,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,13,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,13,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,13,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,13,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,13,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,13,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,13,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,13,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,13,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,13,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,13,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,13,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,13,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,13,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,13,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,13,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,13,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,13,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,13,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,13,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,13,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,13,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,13,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,13,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,13,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,13,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,13,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,13,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,13,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,13,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,13,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,13,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,13,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,14,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,14,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,14,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,14,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,14,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,14,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,14,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,14,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,14,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,14,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,14,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,14,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,14,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,14,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,14,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,14,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,14,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,14,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,14,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,14,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,14,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,14,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,14,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,14,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,14,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,14,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,14,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,14,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,14,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,14,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,14,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,14,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,14,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,14,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,14,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,14,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,14,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,14,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,14,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,14,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,14,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,14,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,14,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,15,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,15,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,15,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,15,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,15,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,15,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,15,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,15,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,15,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,15,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,15,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,15,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,15,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,15,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,15,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,15,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,15,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,15,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,15,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,15,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,15,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,15,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,15,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,15,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,15,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,15,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,15,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,15,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,15,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,15,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,15,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,15,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,15,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,15,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,15,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,15,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,15,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,15,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,15,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,15,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,15,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,15,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,15,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,16,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,16,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,16,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,16,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,16,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,16,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,16,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,16,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,16,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,16,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,16,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,16,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,16,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,16,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,16,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,16,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,16,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,16,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,16,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,16,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,16,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,16,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,16,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,16,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,16,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,16,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,16,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,16,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,16,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,16,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,16,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,16,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,16,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,16,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,16,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,16,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,16,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,16,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,16,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,16,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,16,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,16,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,16,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,17,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,17,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,17,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,17,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,17,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,17,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,17,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,17,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,17,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,17,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,17,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,17,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,17,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,17,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,17,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,17,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,17,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,17,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,17,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,17,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,17,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,17,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,17,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,17,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,17,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,17,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,17,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,17,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,17,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,17,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,17,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,17,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,17,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,17,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,17,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,17,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,17,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,17,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,17,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,17,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,17,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,17,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,17,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,18,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,18,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,18,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,18,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,18,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,18,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,18,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,18,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,18,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,18,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,18,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,18,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,18,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,18,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,18,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,18,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,18,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,18,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,18,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,18,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,18,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,18,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,18,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,18,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,18,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,18,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,18,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,18,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,18,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,18,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,18,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,18,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,18,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,18,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,18,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,18,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,18,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,18,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,18,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,18,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,18,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,18,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,18,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,19,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,19,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,19,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,19,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,19,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,19,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,19,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,19,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,19,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,19,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,19,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,19,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,19,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,19,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,19,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,19,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,19,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,19,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,19,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,19,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,19,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,19,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,19,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,19,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,19,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,19,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,19,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,19,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,19,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,19,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,19,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,19,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,19,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,19,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,19,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,19,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,19,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,19,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,19,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,19,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,19,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,19,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,19,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,20,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,20,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,20,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,20,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,20,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,20,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,20,A2_missing_human_disposition,prov,False,True,False,2
evacuation_recommendation,20,A2_missing_human_disposition,xes,False,True,False,2
evacuation_recommendation,20,A3_privacy_violation,tsgg,False,True,True,1
evacuation_recommendation,20,A3_privacy_violation,flat_json,False,True,True,1
evacuation_recommendation,20,A3_privacy_violation,prov,False,True,True,1
evacuation_recommendation,20,A3_privacy_violation,xes,False,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,tsgg,False,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,flat_json,False,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,prov,False,True,True,2
evacuation_recommendation,20,A4_causal_evidence_support,xes,False,True,True,1
evacuation_recommendation,20,A5_governance_append_only,tsgg,False,True,True,1
evacuation_recommendation,20,A5_governance_append_only,flat_json,False,True,True,1
evacuation_recommendation,20,A5_governance_append_only,prov,False,True,True,1
evacuation_recommendation,20,A5_governance_append_only,xes,False,True,True,1
evacuation_recommendation,20,A6_benchmark_coupling,tsgg,False,True,True,1
evacuation_recommendation,20,A6_benchmark_coupling,flat_json,False,True,True,1
evacuation_recommendation,20,A6_benchmark_coupling,prov,False,True,True,1
evacuation_recommendation,20,A6_benchmark_coupling,xes,False,True,True,1
evacuation_recommendation,20,A7_evacuation_zone_count,tsgg,False,True,True,1
evacuation_recommendation,20,A7_evacuation_zone_count,flat_json,False,True,True,1
evacuation_recommendation,20,A7_evacuation_zone_count,prov,False,True,True,1
evacuation_recommendation,20,A7_evacuation_zone_count,xes,False,True,True,1
evacuation_recommendation,20,A2_missing_human_disposition,tsgg,True,True,True,2
evacuation_recommendation,20,A2_missing_human_disposition,flat_json,True,True,True,2
evacuation_recommendation,20,A2_missing_human_disposition,prov,True,True,True,2
evacuation_recommendation,20,A2_missing_human_disposition,xes,True,True,True,2
evacuation_recommendation,20,A3_privacy_violation,tsgg,True,True,True,1
evacuation_recommendation,20,A3_privacy_violation,flat_json,True,True,True,1
evacuation_recommendation,20,A3_privacy_violation,prov,True,True,True,1
evacuation_recommendation,20,A3_privacy_violation,xes,True,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,tsgg,True,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,flat_json,True,True,True,1
evacuation_recommendation,20,A4_causal_evidence_support,prov,True,True,True,2
evacuation_recommendation,20,A4_causal_evidence_support,xes,True,True,True,1
evacuation_recommendation,20,A5_governance_append_only,tsgg,True,True,True,1
evacuation_recommendation,20,A5_governance_append_only,flat_json,True,True,True,1
evacuation_recommendation,20,A5_governance_append_only,prov,True,True,True,1
evacuation_recommendation,20,A5_governance_append_only,xes,True,True,True,1
evacuation_recommendation,20,A6_benchmark_coupling,tsgg,True,True,True,0
evacuation_recommendation,20,A6_benchmark_coupling,flat_json,True,True,True,0
evacuation_recommendation,20,A6_benchmark_coupling,prov,True,True,True,0
evacuation_recommendation,20,A6_benchmark_coupling,xes,True,True,True,0
evacuation_recommendation,21,A1_evidence_to_recommendation,tsgg,False,True,True,2
evacuation_recommendation,21,A1_evidence_to_recommendation,flat_json,False,True,False,2
evacuation_recommendation,21,A1_evidence_to_recommendation,prov,False,True,True,3
evacuation_recommendation,21,A1_evidence_to_recommendation,xes,False,True,False,3
evacuation_recommendation,21,A2_missing_human_disposition,tsgg,False,True,False,2
evacuation_recommendation,21,A2_missing_human_disposition,flat_json,False,True,False,2
evacuation_recommendation,21,A2_missing_human_disposition,prov,False,True,False,2
